"logFC","logCPM","LR","PValue","FDR","transcript"
-0.0624668811506174,5.08944544410148,0.0346471828071406,0.852336905728068,0.921762979109979,"AC138969.1"
0.0707218775432739,-0.181240524910389,0.0346052243371311,0.852425317135901,0.921762979109979,"FBXW4P1"
0.0624634120066969,4.8917399427075,0.034594402538378,0.852448128927111,0.921762979109979,"WASH6P"
-0.0623513220329515,5.52023637692285,0.0345792086866705,0.852480163010069,0.921762979109979,"TMEM178A"
-0.0623782221959214,5.29736242478788,0.0345772029026028,0.85248439246551,0.921762979109979,"BCL9L"
-0.079445492911541,-1.1562005190603,0.0345205878409995,0.852603825043525,0.92178131897761,"CYCSP24"
0.0621881339199812,7.00924621063115,0.0345162011471627,0.85261308324276,0.92178131897761,"FBXW2"
0.0624468952414686,4.49978237804525,0.0345030937675482,0.852640750238892,0.92178131897761,"MRPS31"
0.0621308637372714,6.78191181570301,0.0344420391977356,0.852769695638779,0.921870482376006,"SUGT1"
0.0622102717821465,5.37837200853139,0.0344067590858395,0.8528442600661,0.921890260203345,"SIRT1"
-0.0622373900876978,5.08491077273705,0.034388748533356,0.852882340569918,0.921890260203345,"LIMD2"
0.0627086577965288,3.36648828951006,0.0343545383937229,0.852954700988382,0.921890260203345,"PDPK2P"
-0.0673222023178473,0.537608422169105,0.0343440312625063,0.852976932885346,0.921890260203345,"ZNF350-AS1"
0.0622964748852763,4.44751867084459,0.0343235185413567,0.853020345614104,0.921890260203345,"RNF214"
0.0619406259455124,5.72316531362664,0.0341503167072054,0.853387442860457,0.922236753906725,"GYS1"
-0.0618386751434293,6.45763057236633,0.0340997450890966,0.853494809723164,0.922274585414634,"GID8"
0.0625494568580664,3.18803408564896,0.0340788977295321,0.85353909399906,0.922274585414634,"RFC3"
0.0728106303482625,-0.561748825082847,0.0340681542307486,0.853561920970495,0.922274585414634,"AC009065.4"
0.0620489400861853,4.3300406963194,0.034009870936305,0.853685821808658,0.922358223029255,"FAM124A"
-0.0640170114987927,1.62608626400126,0.0339627079913694,0.853786162965313,0.922416398045196,"F11R"
0.0616964775802811,6.00525848705871,0.0339081380599486,0.853902352735466,0.922491187552116,"ATG4B"
