"logFC","logCPM","LR","PValue","FDR","transcript"
-1.16640454428102,7.20914662533324,8.28045632421468,0.0040074056583134,0.0131320233506262,"DYNC1LI1"
-1.90919347606577,-0.370752429880491,8.28010865234628,0.00400817304903646,0.013132612722378,"UBE2Q2L"
-1.22737087999441,3.1098971991154,8.27927011217841,0.00401002451278726,0.0131367533210935,"ZDHHC23"
1.0331208642757,5.51665548700654,8.27744963121307,0.00401404705926528,0.013148004083924,"ASAP2"
1.06760936536157,2.98964339593815,8.27457779150228,0.00402040104398383,0.013166570003919,"WHAMMP3"
-1.83602450090736,-0.232527429919785,8.27435550101237,0.0040208932912827,0.013166570003919,"VN1R110P"
1.03191928038267,5.67745976180876,8.27039032639015,0.00402968421413799,0.0131934234003826,"DYNC2H1"
-1.16285876530928,8.79824658754243,8.26715307413725,0.00403687580889537,0.013215033403695,"PIP4K2B"
1.49365382640726,-0.655639914525305,8.26327226480545,0.00404551428857383,0.0132413728771712,"PLIN1"
1.03921549604201,4.53131896137457,8.25908002241475,0.00405486713935431,0.0132700425034916,"COG2"
-1.38632383263952,1.30942671303829,8.25838866567567,0.00405641166151642,0.013273153778102,"AC135506.1"
-1.43469722901694,1.02870759292475,8.25541080887634,0.00406307117380257,0.0132929986646421,"ACVR2B-AS1"
